,album,artists,duration_ms,explicit,href,id,name,popularity,preview_url,track_number,type,uri,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
41,El Rio,Frankie Ballard,240413,False,https://api.spotify.com/v1/tracks/61jWRBNxdM3sO5oKLwZV9y,61jWRBNxdM3sO5oKLwZV9y,You'll Accomp'ny Me,68,https://p.scdn.co/mp3-preview/4729635078f5382eb3be7b9c1ef1dd38c389ad73?cid=452833d434b043269289f61fa9bfbf09,10,track,spotify:track:61jWRBNxdM3sO5oKLwZV9y,0.0248,https://api.spotify.com/v1/audio-analysis/61jWRBNxdM3sO5oKLwZV9y,0.598,240413,0.753,61jWRBNxdM3sO5oKLwZV9y,0.0,7,0.41,-5.605,1,0.0319,107.97,4,https://api.spotify.com/v1/tracks/61jWRBNxdM3sO5oKLwZV9y,audio_features,spotify:track:61jWRBNxdM3sO5oKLwZV9y,0.677
42,How Country Feels,Randy Houser,193573,False,https://api.spotify.com/v1/tracks/7CL6oaDC9d0QXFMQRkNBmy,7CL6oaDC9d0QXFMQRkNBmy,Runnin' Outta Moonlight,71,https://p.scdn.co/mp3-preview/1d7b5bce4395fb06c9254817bad747736fcb2bf0?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:7CL6oaDC9d0QXFMQRkNBmy,0.0371,https://api.spotify.com/v1/audio-analysis/7CL6oaDC9d0QXFMQRkNBmy,0.532,193573,0.801,7CL6oaDC9d0QXFMQRkNBmy,7.07e-06,2,0.0633,-3.759,1,0.0393,172.05,4,https://api.spotify.com/v1/tracks/7CL6oaDC9d0QXFMQRkNBmy,audio_features,spotify:track:7CL6oaDC9d0QXFMQRkNBmy,0.791
43,Tailgates & Tanlines,Luke Bryan,219973,False,https://api.spotify.com/v1/tracks/0cV4xwUA4ue2deqq4CZFko,0cV4xwUA4ue2deqq4CZFko,I Don't Want This Night to End,66,,5,track,spotify:track:0cV4xwUA4ue2deqq4CZFko,0.0275,https://api.spotify.com/v1/audio-analysis/0cV4xwUA4ue2deqq4CZFko,0.616,219973,0.728,0cV4xwUA4ue2deqq4CZFko,0.0,9,0.228,-4.02,0,0.0278,111.934,4,https://api.spotify.com/v1/tracks/0cV4xwUA4ue2deqq4CZFko,audio_features,spotify:track:0cV4xwUA4ue2deqq4CZFko,0.375
44,From The Ground Up,Dan + Shay,254293,False,https://api.spotify.com/v1/tracks/0AdjJ2SaOeb5bPJ67nDbsW,0AdjJ2SaOeb5bPJ67nDbsW,From the Ground Up,69,https://p.scdn.co/mp3-preview/311f28baa84fbdbe09c24f0d209d2e6e98928c82?cid=452833d434b043269289f61fa9bfbf09,1,track,spotify:track:0AdjJ2SaOeb5bPJ67nDbsW,0.356,https://api.spotify.com/v1/audio-analysis/0AdjJ2SaOeb5bPJ67nDbsW,0.524,254293,0.586,0AdjJ2SaOeb5bPJ67nDbsW,0.0,9,0.121,-5.431,1,0.0262,101.214,4,https://api.spotify.com/v1/tracks/0AdjJ2SaOeb5bPJ67nDbsW,audio_features,spotify:track:0AdjJ2SaOeb5bPJ67nDbsW,0.287
45,Tangled Up,Thomas Rhett,227426,False,https://api.spotify.com/v1/tracks/5kNe7PE09d6Kvw5pAsx23n,5kNe7PE09d6Kvw5pAsx23n,Die A Happy Man,75,,4,track,spotify:track:5kNe7PE09d6Kvw5pAsx23n,0.381,https://api.spotify.com/v1/audio-analysis/5kNe7PE09d6Kvw5pAsx23n,0.66,227427,0.383,5kNe7PE09d6Kvw5pAsx23n,0.0,2,0.119,-9.377,1,0.0304,83.096,4,https://api.spotify.com/v1/tracks/5kNe7PE09d6Kvw5pAsx23n,audio_features,spotify:track:5kNe7PE09d6Kvw5pAsx23n,0.38
46,Stay A Little Longer,Brothers Osborne,335266,False,https://api.spotify.com/v1/tracks/6rqxivjFHp8K0yMiefG56g,6rqxivjFHp8K0yMiefG56g,Stay A Little Longer,69,,1,track,spotify:track:6rqxivjFHp8K0yMiefG56g,0.0408,https://api.spotify.com/v1/audio-analysis/6rqxivjFHp8K0yMiefG56g,0.553,335267,0.882,6rqxivjFHp8K0yMiefG56g,0.241,6,0.146,-5.515,1,0.0294,97.006,4,https://api.spotify.com/v1/tracks/6rqxivjFHp8K0yMiefG56g,audio_features,spotify:track:6rqxivjFHp8K0yMiefG56g,0.537
47,Just As I Am,Brantley Gilbert,222626,False,https://api.spotify.com/v1/tracks/5LPkLveErawyu1XDAGXHOj,5LPkLveErawyu1XDAGXHOj,One Hell Of An Amen,46,,8,track,spotify:track:5LPkLveErawyu1XDAGXHOj,0.0112,https://api.spotify.com/v1/audio-analysis/5LPkLveErawyu1XDAGXHOj,0.549,222627,0.657,5LPkLveErawyu1XDAGXHOj,2.49e-06,1,0.0762,-5.63,1,0.0282,138.027,4,https://api.spotify.com/v1/tracks/5LPkLveErawyu1XDAGXHOj,audio_features,spotify:track:5LPkLveErawyu1XDAGXHOj,0.556
48,May We All,"Florida Georgia Line, Tim McGraw",226173,False,https://api.spotify.com/v1/tracks/2cuGAe3C8BHJN57JASaS3P,2cuGAe3C8BHJN57JASaS3P,May We All,10,,1,track,spotify:track:2cuGAe3C8BHJN57JASaS3P,0.0407,https://api.spotify.com/v1/audio-analysis/2cuGAe3C8BHJN57JASaS3P,0.496,226173,0.912,2cuGAe3C8BHJN57JASaS3P,0.0,7,0.353,-4.28,1,0.0393,75.016,4,https://api.spotify.com/v1/tracks/2cuGAe3C8BHJN57JASaS3P,audio_features,spotify:track:2cuGAe3C8BHJN57JASaS3P,0.636
49,"Old Boots, New Dirt",Jason Aldean,223626,False,https://api.spotify.com/v1/tracks/1uhaXll708Tq7NDwu7fJBd,1uhaXll708Tq7NDwu7fJBd,Gonna Know We Were Here,47,https://p.scdn.co/mp3-preview/c0e4752ca195f74030597d22a7b249199dba25f7?cid=452833d434b043269289f61fa9bfbf09,14,track,spotify:track:1uhaXll708Tq7NDwu7fJBd,0.0342,https://api.spotify.com/v1/audio-analysis/1uhaXll708Tq7NDwu7fJBd,0.454,223627,0.91,1uhaXll708Tq7NDwu7fJBd,0.0,9,0.895,-5.544,1,0.21,174.066,4,https://api.spotify.com/v1/tracks/1uhaXll708Tq7NDwu7fJBd,audio_features,spotify:track:1uhaXll708Tq7NDwu7fJBd,0.538
50,It Goes Like This,Thomas Rhett,186853,False,https://api.spotify.com/v1/tracks/1S1u0ausWGi2msWnuQgTCY,1S1u0ausWGi2msWnuQgTCY,It Goes Like This,63,,1,track,spotify:track:1S1u0ausWGi2msWnuQgTCY,0.111,https://api.spotify.com/v1/audio-analysis/1S1u0ausWGi2msWnuQgTCY,0.54,186853,0.836,1S1u0ausWGi2msWnuQgTCY,0.0,11,0.0874,-5.914,1,0.0627,167.957,4,https://api.spotify.com/v1/tracks/1S1u0ausWGi2msWnuQgTCY,audio_features,spotify:track:1S1u0ausWGi2msWnuQgTCY,0.561
